seed,draw,random_state,mean_type,success,status,loglik,AIC,BIC,corrected_loglik,corrected_AIC,corrected_BIC,selection_eligible,selection_reason,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p_plus,param_phi_p_minus,param_phi_n_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
1,1,10001,"ARX(1,1)",True,0,-166.93630554266016,359.87261108532033,403.6909054509799,-166.93630554266016,359.87261108532033,403.6909054509799,True,eligible,2.0282589391465797,0.0495374786575379,6.203656418500478e-16,0.5525063621284393,0.0,0.4663015614541213,0.86074083972803,3.878011649937577e-16,0.2540004397056023,0.433556996641985,0.0921806227822281,0.2192949869149023,0.7661696920836183,,,2.028258939146581,2.0282589391465855,4.723278282501591,0.1203746350085558,0.4380209156672195,4.634310490653161,0.15703167045207977,0.2370808370026245,1.1219304086676414,-0.6562076168862383,0.005543402922468375,0.07450891999260746,0.07997050650360833,0.15335461387778582,1.1085925131572294
1,2,10002,"ARX(1,1)",True,0,-167.0234632574804,360.0469265149608,403.86522088062037,-167.0234632574804,360.0469265149608,403.86522088062037,True,eligible,2.330479869650575,0.0579095074678136,1.875239732738892e-13,0.5439908497682496,1.212906502277243e-06,0.4477283675624638,0.8725987178461407,2.0266181262492707e-14,0.2329604387053772,0.4306758977409238,0.1015401355538962,0.2165990046751655,0.7578616277919691,,,2.3304799362170403,2.3305170893464657,5.366530611597733,0.13558352276638586,0.44066365007484115,4.785233435877139,0.15509629561710303,0.2330302592343294,1.1085486853403614,-0.6784530939533762,-0.0027564243937271693,0.06124740877220926,0.07262515386613164,0.14297486091662281,1.1095467319395225
1,3,10003,"ARX(1,1)",True,0,-166.93637543326105,359.8727508665221,403.6910452321817,-166.93637543326105,359.8727508665221,403.6910452321817,True,eligible,2.0075934447200288,0.048973527912921,2.3845193271907102e-09,0.5528087661973223,7.636193855399504e-10,0.4665084885200057,0.8604220458285284,0.0,0.2557297828340656,0.4347732196550246,0.0910224348776506,0.2201091275948475,0.7667365526660999,,,2.0075934496581964,2.007593475501982,4.680813980602817,0.11922628586399069,0.43610221680853256,4.593801454284979,0.15738312513360359,0.2374649857948436,1.1222736461981973,-0.6544941203801192,0.005894482703256362,0.07534111679814016,0.08090582791653346,0.15524336540836148,1.1126395817928636
1,4,10004,"ARX(1,1)",True,0,-166.94065225460486,359.8813045092097,403.6995988748693,-166.94065225460486,359.8813045092097,403.6995988748693,True,eligible,2.082938607964353,0.0508450269798076,9.216125053994614e-13,0.553640338952298,3.836947506049642e-13,0.4593871115751346,0.8575552800184928,7.949098205622363e-14,0.2496017662095682,0.4318664632639847,0.0933159959816851,0.2193161060921575,0.7647133644140013,,,2.0829386079663395,2.08293860797987,4.8207698377717945,0.12373330644052155,0.4446128885358409,4.675232382971699,0.1564103585561479,0.2357901310685337,1.1187621785469286,-0.6565105689487963,0.00400062434609607,0.07152101238558778,0.07808106014795366,0.15004271630060043,1.0974559064987164
1,5,10005,"ARX(1,1)",True,0,-166.94216714350418,359.88433428700836,403.70262865266795,-166.94216714350418,359.88433428700836,403.70262865266795,True,eligible,2.051979274934921,0.0493821219956692,9.085847110383473e-19,0.5599383238749669,2.2260707836589254e-18,0.4579859778852472,0.8455503403821318,4.498212324712282e-07,0.2525664553813804,0.4316952687775063,0.0938821398839909,0.2232255495037867,0.7602862060008424,,,2.051979274934921,2.051979274934921,4.728253763545899,0.12280648420406959,0.4524568533215499,4.637636800772776,0.15749639313242747,0.23744853788278622,1.1168721983358914,-0.6483743715787357,0.004508525991248916,0.07335896047468607,0.079361782881296,0.1509035711818114,1.0841465530262113
1,6,10006,"ARX(1,1)",True,0,-166.95655883305795,359.9131176661159,403.7314120317755,-166.95655883305795,359.9131176661159,403.7314120317755,True,eligible,2.160929028788431,0.0538557329193695,0.0,0.5497201527758154,2.069266098842401e-07,0.454312915007259,0.863688003454976,1.632442782893318e-07,0.2441112166374773,0.4307543135089293,0.0972798382795508,0.2179226955513591,0.7615299271808649,,,2.1609290394518075,2.16093476444076,4.960858212453118,0.12891249594666881,0.4438502783305114,4.73998958439451,0.15618006211012744,0.23483302895145555,1.114939973353258,-0.665239917645075,0.0018624690174967387,0.06813886310816192,0.07635700685965718,0.14832126471412196,1.100837082714715
1,7,10007,"ARX(1,1)",True,0,-166.93638987893854,359.8727797578771,403.6910741235367,-166.93638987893854,359.8727797578771,403.6910741235367,True,eligible,2.017710666294949,0.0494112132427382,3.831247361740668e-14,0.5529758712036834,1.2281085430297288e-14,0.4675849284345278,0.8597316808908108,1.3910047492497775e-14,0.2549023211509267,0.4355338987831155,0.091403490914709,0.2190157969860008,0.7674232334989086,,,2.017710666295029,2.017710666295447,4.7078102683834055,0.1201930914329767,0.43580885839223144,4.58853047704449,0.1574538908189299,0.23763177035391453,1.1231716861639836,-0.6580737114426983,0.005474924299434435,0.07477945965648812,0.08089544458657216,0.15495680396600295,1.1173736004493762
1,8,10008,"ARX(1,1)",True,0,-166.93626157344346,359.8725231468869,403.6908175125465,-166.93626157344346,359.8725231468869,403.6908175125465,True,eligible,2.0126824098290754,0.049022797584519,6.416698504711332e-10,0.553280460200563,2.345675736546932e-10,0.4665936518608485,0.8594689134257707,4.5838952999825675e-11,0.2552672278984641,0.4338819984925459,0.0913715886730674,0.2197887346545813,0.766547365711395,,,2.0126824111650086,2.0126824191029073,4.6905872038891205,0.11952848747978928,0.43823330047331666,4.618131804955178,0.15721478302506603,0.23734106007811273,1.1224466244064037,-0.654341389225618,0.005986580142770176,0.0752039842675464,0.080502799979889,0.1545571420658654,1.1083712095605947
1,9,10009,"ARX(1,1)",True,0,-166.9372074021,359.8744148042,403.6927091698596,-166.9372074021,359.8744148042,403.6927091698596,True,eligible,2.0079961401762465,0.0496828606837449,4.034944053939608e-14,0.5499509372336898,8.60424371451831e-15,0.4689569465258729,0.8659426998521174,1.2177242232040402e-14,0.2556909815150406,0.4335441619233123,0.0906519760717473,0.2198587261155343,0.7675897871802695,,,2.007996140176329,2.0079961401766324,4.70065107092327,0.11986517420686414,0.43478733309269463,4.620851411809951,0.15731628031433154,0.23740982187289245,1.1222823146982952,-0.6523645276548532,0.005746533685867257,0.07554678819929114,0.08072343554648274,0.15536253993121685,1.110249614232261
1,10,10010,"ARX(1,1)",True,0,-166.93938778725976,359.8787755745195,403.6970699401791,-166.93938778725976,359.8787755745195,403.6970699401791,True,eligible,2.067351854719285,0.0506007187008795,1.6028214873208212e-18,0.5514057567587132,3.95381590123703e-07,0.4663278095605461,0.8622725968545722,5.027039682594633e-19,0.2506124530735275,0.4335629668424385,0.0917939383084077,0.2188291576173522,0.7669755360950514,,,2.06735187227329,2.0673607241088767,4.836244982593904,0.12236560036945189,0.43855986778903006,4.637390627955623,0.1563805700784412,0.23625970908796623,1.1210906991161262,-0.6580191020774824,0.0037327950243208827,0.07230171747238799,0.07868646803787224,0.15152354835505447,1.108679475145832
1,11,10011,"ARX(1,1)",True,0,-166.94657731061406,359.8931546212281,403.7114489868877,-166.94657731061406,359.8931546212281,403.7114489868877,True,eligible,2.105413943023534,0.0524799345135285,5.8015400179226e-09,0.5466171868372777,1.652594641598996e-09,0.4593376247213006,0.8710213563931535,1.4029141805019778e-10,0.248043950801703,0.4326846372764327,0.0956806058815639,0.2160878449614041,0.7657252077048071,,,2.105413955592903,2.1054140150879834,4.852470143119516,0.12470314839299192,0.43354204023282333,4.704538880314856,0.15632045401964925,0.2355994332351468,1.1188228242334404,-0.667118675998695,0.0031669961703446256,0.07072822839029311,0.07778582121739966,0.15073383051966244,1.1168702225218599
1,12,10012,"ARX(1,1)",True,0,-166.93878158039897,359.87756316079793,403.69585752645753,-166.93878158039897,359.87756316079793,403.69585752645753,True,eligible,2.061858525121129,0.0498808319175672,7.66341982477593e-08,0.5551100797570967,6.11528208338245e-08,0.46635441754626,0.8551496352634613,9.689811882942698e-12,0.251208358928834,0.4342034129315826,0.0924202630268473,0.2192014178865253,0.7660061826123401,,,2.0618586917104116,2.0618607992712783,4.81522320668751,0.12203259414859348,0.44186190628274025,4.618325921404873,0.156703725708743,0.23697898722825522,1.12167372809322,-0.6581656956852586,0.004375374019608934,0.07271524264187677,0.07907758133865758,0.15162021463605202,1.1066205746835645
1,13,10013,"ARX(1,1)",True,0,-166.96443361230985,359.9288672246197,403.7471615902793,-166.96443361230985,359.9288672246197,403.7471615902793,True,eligible,2.188427434686267,0.0544628255330017,6.214544107260312e-17,0.5490255957926877,4.2229717891247364e-13,0.4507594727018967,0.8645750288866104,1.4687495014688518e-13,0.2420532071827252,0.4302666667481242,0.0979257836651069,0.2175798664856441,0.7607629508274902,,,2.188427434686289,2.1884274347017736,5.013301474568672,0.1300087829260629,0.4445639821140761,4.762221949634495,0.15577847852497578,0.2343497292707642,1.1134903450154656,-0.6675904176299159,0.0010477489651839894,0.06674060407084459,0.07546764523781456,0.14744959887406828,1.1002467744734357
