seed,draw,mean_type,success,status,loglik,AIC,BIC,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_eligible,selection_reason,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_recursion_init_p,selection_recursion_init_n,selection_shape_max,selection_max_p_t,selection_max_n_t,selection_sigma_min,selection_persistence_p,selection_persistence_n,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max
1,1,"ARX(1,1)",True,0,-170.06438212696412,360.12876425392824,393.83514453520485,-170.064382127385,360.12876425477,393.8351445360466,-170.06438212696412,360.12876425392824,393.83514453520485,4.2086867324542254e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,39.868212119175524,39.868212119175524,3.053465966564685,0.1844296978394981,0.8194211793451405,0.8194211793451405,0.164564113793571,0.24617117840493583,2.6374250977529146,3.5808107435609586,4.717511176721676,19.792412190297668,0.11209686520799318,0.2042457683410939,1.4261762363681776,0.16883836837431462,1.2716959948661355,-0.5270422418510944,-0.0512635323443678,-0.01601694518096248,0.1432935164223224,0.24854436062447313,1.6442242456239688,9.5386046520903e-08,1.4005227172043282e-06,95386.04652090301,1400522.7172043282
1,2,"ARX(1,1)",True,0,-170.0644834158364,360.1289668316728,393.8353471129494,-170.06448341515036,360.1289668303007,393.8353471115773,-170.0644834158364,360.1289668316728,393.8353471129494,-6.860432222310919e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,40.23449881917863,40.23449881917863,3.0674715331480353,0.1839628289834027,0.8183669715937683,0.8183669715937683,0.164464740841624,0.2466224173462148,2.6486031673588997,3.5951197108636928,4.746675048610094,19.93504403294167,0.11204330330078031,0.2049405327878705,1.4300699558720786,0.16867557484085063,1.27464177858716,-0.5290484849985418,-0.05147457446842622,-0.016133075262025613,0.14304071116088773,0.24906836954418055,1.6473733195345113,9.536752860543639e-08,1.4003630048124789e-06,95367.52860543638,1400363.0048124788
1,3,"ARX(1,1)",True,0,-170.06435230113374,360.1287046022675,393.8350848835441,-170.06435230112396,360.1287046022479,393.8350848835245,-170.06435230113374,360.1287046022675,393.8350848835441,-9.777068044058979e-12,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,40.01099035845743,40.01099035845743,3.0660366249566966,0.1842043708360964,0.8192698852591842,0.8192698852591842,0.1644058758266432,0.24615884296112647,2.6404520836943757,3.5875447710463533,4.729454544976575,19.852033443596508,0.11216918562984393,0.20478626944820716,1.4311921855234262,0.1686614459096721,1.272414860579908,-0.52650550032287,-0.05107516382827491,-0.015867919877353573,0.1425996346610445,0.24776831685262257,1.6403907508384914,9.539316617378247e-08,1.4005249282418901e-06,95393.16617378248,1400524.9282418902
1,4,"ARX(1,1)",True,0,-170.06436954706737,360.12873909413474,393.83511937541135,-170.0643695470853,360.1287390941706,393.8351193754472,-170.06436954706737,360.12873909413474,393.83511937541135,1.793409865058493e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,39.89287622030226,39.89287622030226,3.0637101060361585,0.1843971410948783,0.8194116644731164,0.8194116644731164,0.16444580280813637,0.24615795995654308,2.6380803122074297,3.581192300777773,4.719932695581342,19.797712217901456,0.11222091832830021,0.20479076711844607,1.4303394742942506,0.1687137577906102,1.271516495456893,-0.5257411957475818,-0.05100633657190062,-0.01581863130943514,0.14267239649064092,0.24776839121618108,1.639165410294344,9.537834360005504e-08,1.4005395943934962e-06,95378.34360005504,1400539.5943934962
1,5,"ARX(1,1)",True,0,-170.06435770568754,360.1287154113751,393.8350956926517,-170.0643577056956,360.1287154113912,393.83509569266784,-170.06435770568754,360.1287154113751,393.8350956926517,8.071765478234738e-12,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,40.03881248380225,40.03881248380225,3.073421129379386,0.1841655211886412,0.8190421672195932,0.8190421672195932,0.16435341153858046,0.24614526298892012,2.641098480166189,3.589470576246061,4.7326605425815815,19.860041124006518,0.11221963754467919,0.2051045759414134,1.4340721565513495,0.16859377176166748,1.2722941576988671,-0.5255744583930526,-0.050844253136617765,-0.015700242246358485,0.1421296502044249,0.2471552832888425,1.6367693733103272,9.540493155168586e-08,1.4005265520146883e-06,95404.93155168586,1400526.5520146883
1,6,"ARX(1,1)",True,0,-170.06436054341233,360.12872108682467,393.8351013681013,-170.0643605437458,360.1287210874916,393.8351013687682,-170.06436054341233,360.12872108682467,393.8351013681013,3.334719167469302e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,40.02760584108077,40.02760584108077,3.059865165360844,0.1842417825376873,0.8192032172925792,0.8192032172925792,0.1644495291490121,0.2462940581258154,2.6426623546902004,3.5868957503824714,4.729832004409506,19.855077707214058,0.11186387819995747,0.2043361515397843,1.427942437459465,0.16869554656335886,1.2731480304941216,-0.5278892670613392,-0.051235506432069686,-0.01594448550130357,0.1429704762379737,0.24855927077258222,1.6457373345635096,9.539367744608546e-08,1.4005072900108015e-06,95393.67744608545,1400507.2900108015
1,7,"ARX(1,1)",True,0,-170.06435253661573,360.12870507323146,393.83508535450807,-170.06435253659552,360.12870507319104,393.8350853544677,-170.06435253661573,360.12870507323146,393.83508535450807,-2.020783540501725e-11,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,40.00271646491583,40.00271646491583,3.067101775966451,0.1842590278368512,0.8191508368895919,0.8191508368895919,0.16443355889558905,0.24622105071253902,2.641426663045147,3.5867769570094064,4.728672325073352,19.844351773164796,0.11209964146435791,0.20477013216847542,1.431340225187684,0.1686786780708819,1.2726176868553025,-0.5264644355592245,-0.050997222364046156,-0.01580023878631722,0.14255144796256908,0.24778610669887596,1.640665432173748,9.540445844588776e-08,1.4005371586209667e-06,95404.45844588775,1400537.1586209668
1,8,"ARX(1,1)",True,0,-170.06439774261463,360.12879548522926,393.83517576650587,-170.06439774207453,360.12879548414907,393.8351757654257,-170.06439774261463,360.12879548522926,393.83517576650587,-5.400977443059674e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,40.09048911198299,40.09048911198299,3.0717491543312327,0.1842228159367311,0.8188506194267173,0.8188506194267173,0.16441733193863522,0.24647500538292386,2.646299303621195,3.587865861084853,4.734530426484679,19.870179690867086,0.11199010227783228,0.20497567900857955,1.4322222155508826,0.16863955552047005,1.2738237246575665,-0.5272023838298517,-0.05102835087838528,-0.015787967346932278,0.14251287293488266,0.24817867704443433,1.6427936419831597,9.539995737482879e-08,1.4005237513115049e-06,95399.95737482878,1400523.751311505
1,9,"ARX(1,1)",True,0,-170.06436184494152,360.12872368988303,393.83510397115964,-170.06436184529133,360.12872369058266,393.83510397185927,-170.06436184494152,360.12872368988303,393.83510397115964,3.498143996694125e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,39.94519455978523,39.94519455978523,3.0613950694392966,0.1842664441321682,0.819405684282988,0.819405684282988,0.16446574362382538,0.24605812015137768,2.6378142256903048,3.586231201230642,4.724786342042223,19.829540816541567,0.11220376109802022,0.204566323732559,1.4297564610190514,0.16873620235801642,1.2717954856497895,-0.5263236118237443,-0.05109296810609629,-0.015902038618113904,0.1427749702912114,0.24775815312590432,1.6403734487390955,9.539899291548651e-08,1.4005261438276258e-06,95398.99291548651,1400526.1438276258
1,10,"ARX(1,1)",True,0,-170.0643622775844,360.1287245551688,393.8351048364454,-170.0643622779216,360.1287245558432,393.8351048371198,-170.0643622775844,360.1287245551688,393.8351048364454,3.3719516068231314e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,39.88657713413007,39.88657713413007,3.0682685900171354,0.1844160622546926,0.8190854376055433,0.8190854376055433,0.16442032976428955,0.24612111598933104,2.6381340653980945,3.5809673598456184,4.71951880711449,19.791833111155363,0.11225194611427222,0.2049637782957789,1.4321528615912333,0.16867393285519353,1.2713183519243227,-0.5249839432996052,-0.05081392853957496,-0.01568836197676972,0.14236175061258882,0.2473181451258546,1.6365958288654479,9.539029247416572e-08,1.4005315429034166e-06,95390.29247416572,1400531.5429034166
